Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
230,Entry Short,Short,2023-12-12 13:45,15.82,63251,-632.51,-0.06,52073.14,-0.06,632.51,0.06,632.51,0.06
229,Exit Short,Short Close,2023-12-12 11:50,15.93,62460,4996.80,0.5,52705.65,0.48,5621.40,0.56,0,0
229,Entry Short,Short,2023-12-12 10:55,16.01,62460,4996.80,0.5,52705.65,0.48,5621.40,0.56,0,0
228,Exit Short,Short-Stop Loss/TP,2023-12-12 09:30,16.15,61087,12828.27,1.28,47708.85,1.24,12828.27,1.28,1832.61,0.18
228,Entry Short,Short,2023-12-11 15:25,16.36,61087,12828.27,1.28,47708.85,1.24,12828.27,1.28,1832.61,0.18
227,Exit Short,Short Close,2023-12-11 12:10,16.44,60679,2427.16,0.24,34880.58,0.24,4854.32,0.49,1820.37,0.18
227,Entry Short,Short,2023-12-11 11:20,16.48,60679,2427.16,0.24,34880.58,0.24,4854.32,0.49,1820.37,0.18
226,Exit Short,Short-Stop Loss/TP,2023-12-11 10:20,16.60,59594,10726.92,1.07,32453.42,1.05,10726.92,1.07,0,0
226,Entry Short,Short,2023-12-08 15:55,16.78,59594,10726.92,1.07,32453.42,1.05,10726.92,1.07,0,0
225,Exit Short,Short Close,2023-12-08 13:55,16.79,59523,595.23,0.06,21726.50,0.06,1190.46,0.12,0,0
225,Entry Short,Short,2023-12-08 13:10,16.80,59523,595.23,0.06,21726.50,0.06,1190.46,0.12,0,0
224,Exit Short,Short Close,2023-12-08 12:30,16.88,59294,-1185.88,-0.12,21131.27,-0.12,0,0,1185.88,0.12
224,Entry Short,Short,2023-12-08 12:25,16.86,59294,-1185.88,-0.12,21131.27,-0.12,0,0,1185.88,0.12
223,Exit Short,Short-Stop Loss/TP,2023-12-06 10:05,16.95,58309,1166.18,0.12,22317.15,0.11,1166.18,0.12,4081.63,0.41
223,Entry Short,Short,2023-12-06 09:30,16.97,58309,1166.18,0.12,22317.15,0.11,1166.18,0.12,4081.63,0.41
222,Exit Short,Short Close,2023-12-05 14:35,17.18,58207,0,0,21150.97,0,2910.35,0.29,2328.28,0.23
222,Entry Short,Short,2023-12-05 13:35,17.18,58207,0,0,21150.97,0,2910.35,0.29,2328.28,0.23
221,Exit Short,Short Close,2023-12-05 12:25,17.23,58241,-3494.46,-0.35,21150.97,-0.34,1747.23,0.17,4076.87,0.41
221,Entry Short,Short,2023-12-05 12:05,17.17,58241,-3494.46,-0.35,21150.97,-0.34,1747.23,0.17,4076.87,0.41
220,Exit Short,Short-Stop Loss/TP,2023-12-05 11:50,17.26,58139,-4069.73,-0.41,24645.43,-0.4,1162.78,0.12,4069.73,0.41
220,Entry Short,Short,2023-12-05 11:40,17.19,58139,-4069.73,-0.41,24645.43,-0.4,1162.78,0.12,4069.73,0.41
219,Exit Short,Short Close,2023-12-05 11:20,17.31,57971,-3478.26,-0.35,28715.16,-0.34,2898.55,0.29,5217.39,0.52
219,Entry Short,Short,2023-12-05 10:40,17.25,57971,-3478.26,-0.35,28715.16,-0.34,2898.55,0.29,5217.39,0.52
218,Exit Short,Short-Stop Loss/TP,2023-12-04 15:05,17.42,57603,-3456.18,-0.35,32193.42,-0.33,1728.09,0.17,3456.18,0.35
218,Entry Short,Short,2023-12-04 14:50,17.36,57603,-3456.18,-0.35,32193.42,-0.33,1728.09,0.17,3456.18,0.35
217,Exit Short,Short Close,2023-12-01 15:35,17.16,58173,2326.92,0.23,35649.60,0.23,6980.76,0.7,581.73,0.06
217,Entry Short,Short,2023-12-01 14:15,17.20,58173,2326.92,0.23,35649.60,0.23,6980.76,0.7,581.73,0.06
216,Exit Short,Short Close,2023-12-01 11:55,17.10,58445,0,0,33322.68,0,5844.50,0.58,584.45,0.06
216,Entry Short,Short,2023-12-01 11:10,17.10,58445,0,0,33322.68,0,5844.50,0.58,584.45,0.06
215,Exit Short,Short Close,2023-12-01 10:30,17.23,57770,4621.60,0.46,33322.68,0.45,9820.90,0.98,0,0
215,Entry Short,Short,2023-11-30 15:55,17.31,57770,4621.60,0.46,33322.68,0.45,9820.90,0.98,0,0
214,Exit Short,Short-Stop Loss/TP,2023-11-29 09:35,17.21,58207,-1746.21,-0.17,28701.08,-0.17,582.07,0.06,1746.21,0.17
214,Entry Short,Short,2023-11-29 09:35,17.18,58207,-1746.21,-0.17,28701.08,-0.17,582.07,0.06,1746.21,0.17
213,Exit Short,Short-Stop Loss/TP,2023-11-28 14:00,17.53,57240,-2289.60,-0.23,30447.29,-0.22,0,0,2289.60,0.23
213,Entry Short,Short,2023-11-28 13:55,17.49,57240,-2289.60,-0.23,30447.29,-0.22,0,0,2289.60,0.23
212,Exit Short,Short-Stop Loss/TP,2023-11-28 10:40,17.22,57454,10916.26,1.09,32736.89,1.07,10916.26,1.09,3447.24,0.34
212,Entry Short,Short,2023-11-28 09:35,17.41,57454,10916.26,1.09,32736.89,1.07,10916.26,1.09,3447.24,0.34
211,Exit Short,Short Close,2023-11-27 15:55,17.53,57142,-1714.26,-0.17,21820.63,-0.17,3428.52,0.34,2285.68,0.23
211,Entry Short,Short,2023-11-27 15:20,17.50,57142,-1714.26,-0.17,21820.63,-0.17,3428.52,0.34,2285.68,0.23
210,Exit Short,Short Close,2023-11-27 15:15,17.52,57142,-1142.84,-0.11,23534.89,-0.11,1142.84,0.11,1142.84,0.11
210,Entry Short,Short,2023-11-27 15:00,17.50,57142,-1142.84,-0.11,23534.89,-0.11,1142.84,0.11,1142.84,0.11
209,Exit Short,Short Close,2023-11-27 14:55,17.52,57175,-2287.00,-0.23,24677.73,-0.22,1143.50,0.11,3430.50,0.34
209,Entry Short,Short,2023-11-27 14:30,17.48,57175,-2287.00,-0.23,24677.73,-0.22,1143.50,0.11,3430.50,0.34
208,Exit Short,Short-Stop Loss/TP,2023-11-27 14:20,17.56,57110,-2284.40,-0.23,26964.73,-0.22,1142.20,0.11,2284.40,0.23
208,Entry Short,Short,2023-11-27 13:45,17.52,57110,-2284.40,-0.23,26964.73,-0.22,1142.20,0.11,2284.40,0.23
207,Exit Short,Short-Stop Loss/TP,2023-11-24 12:25,17.57,56338,10704.22,1.07,29249.13,1.05,10704.22,1.07,0,0
207,Entry Short,Short,2023-11-24 11:40,17.76,56338,10704.22,1.07,29249.13,1.05,10704.22,1.07,0,0
206,Exit Short,Short Close,2023-11-22 12:40,18.06,55524,-2220.96,-0.22,18544.91,-0.22,1665.72,0.17,2776.20,0.28
206,Entry Short,Short,2023-11-22 11:35,18.02,55524,-2220.96,-0.22,18544.91,-0.22,1665.72,0.17,2776.20,0.28
205,Exit Short,Short-Stop Loss/TP,2023-11-22 09:40,17.89,56211,-5058.99,-0.51,20765.87,-0.49,0,0,5058.99,0.51
205,Entry Short,Short,2023-11-22 09:35,17.80,56211,-5058.99,-0.51,20765.87,-0.49,0,0,5058.99,0.51
204,Exit Short,Short Close,2023-11-21 14:00,18.09,55325,-553.25,-0.06,25824.86,-0.05,1106.50,0.11,1659.75,0.17
204,Entry Short,Short,2023-11-21 13:40,18.08,55325,-553.25,-0.06,25824.86,-0.05,1106.50,0.11,1659.75,0.17
203,Exit Short,Short-Stop Loss/TP,2023-11-20 15:55,18.37,54585,-3275.10,-0.33,26378.11,-0.32,2183.40,0.22,3275.10,0.33
203,Entry Short,Short,2023-11-20 15:15,18.31,54585,-3275.10,-0.33,26378.11,-0.32,2183.40,0.22,3275.10,0.33
202,Exit Short,Short-Stop Loss/TP,2023-11-20 14:40,18.32,54644,-1092.88,-0.11,29653.21,-0.11,1092.88,0.11,1092.88,0.11
202,Entry Short,Short,2023-11-20 14:30,18.30,54644,-1092.88,-0.11,29653.21,-0.11,1092.88,0.11,1092.88,0.11
201,Exit Short,Short-Stop Loss/TP,2023-11-20 11:45,18.28,54854,-2194.16,-0.22,30746.09,-0.21,0,0,2194.16,0.22
201,Entry Short,Short,2023-11-20 11:45,18.24,54854,-2194.16,-0.22,30746.09,-0.21,0,0,2194.16,0.22
200,Exit Short,Short-Stop Loss/TP,2023-11-20 09:35,18.37,53821,11302.41,1.13,32940.25,1.11,11302.41,1.13,538.21,0.05
200,Entry Short,Short,2023-11-17 15:55,18.58,53821,11302.41,1.13,32940.25,1.11,11302.41,1.13,538.21,0.05
199,Exit Short,Short Close,2023-11-17 12:25,18.62,53676,1073.52,0.11,21637.84,0.11,3757.32,0.38,2683.80,0.27
199,Entry Short,Short,2023-11-17 11:25,18.64,53676,1073.52,0.11,21637.84,0.11,3757.32,0.38,2683.80,0.27
198,Exit Short,Short Close,2023-11-17 11:05,18.76,53490,-3209.40,-0.32,20564.32,-0.31,1604.70,0.16,4814.10,0.48
198,Entry Short,Short,2023-11-17 10:25,18.70,53490,-3209.40,-0.32,20564.32,-0.31,1604.70,0.16,4814.10,0.48
197,Exit Short,Short-Stop Loss/TP,2023-11-17 09:30,18.67,52994,10598.80,1.06,23773.72,1.05,10598.80,1.06,1589.82,0.16
197,Entry Short,Short,2023-11-16 15:40,18.87,52994,10598.80,1.06,23773.72,1.05,10598.80,1.06,1589.82,0.16
196,Exit Short,Short Close,2023-11-16 15:10,18.92,52742,2109.68,0.21,13174.92,0.21,6329.04,0.63,1054.84,0.11
196,Entry Short,Short,2023-11-16 14:05,18.96,52742,2109.68,0.21,13174.92,0.21,6329.04,0.63,1054.84,0.11
195,Exit Short,Short Close,2023-11-16 13:50,19.06,52784,-4750.56,-0.47,11065.24,-0.47,1055.68,0.11,5806.24,0.58
195,Entry Short,Short,2023-11-16 13:40,18.97,52784,-4750.56,-0.47,11065.24,-0.47,1055.68,0.11,5806.24,0.58
194,Exit Short,Short Close,2023-11-16 13:20,19.06,52576,-2628.80,-0.26,15815.80,-0.26,3680.32,0.37,2628.80,0.26
194,Entry Short,Short,2023-11-16 12:10,19.01,52576,-2628.80,-0.26,15815.80,-0.26,3680.32,0.37,2628.80,0.26
193,Exit Short,Short-Stop Loss/TP,2023-11-16 09:45,18.93,52273,10454.60,1.05,18444.60,1.04,10454.60,1.05,4704.57,0.47
193,Entry Short,Short,2023-11-15 15:35,19.13,52273,10454.60,1.05,18444.60,1.04,10454.60,1.05,4704.57,0.47
192,Exit Short,Short Close,2023-11-15 14:25,19.20,52110,-521.10,-0.05,7990.00,-0.05,3126.60,0.31,3126.60,0.31
192,Entry Short,Short,2023-11-15 13:35,19.19,52110,-521.10,-0.05,7990.00,-0.05,3126.60,0.31,3126.60,0.31
191,Exit Short,Short Close,2023-11-15 13:05,19.24,52029,-1040.58,-0.1,8511.10,-0.1,4162.32,0.42,2601.45,0.26
191,Entry Short,Short,2023-11-15 12:10,19.22,52029,-1040.58,-0.1,8511.10,-0.1,4162.32,0.42,2601.45,0.26
190,Exit Short,Short Close,2023-11-15 09:40,19.17,52328,-3139.68,-0.31,9551.68,-0.31,523.28,0.05,3139.68,0.31
190,Entry Short,Short,2023-11-15 09:35,19.11,52328,-3139.68,-0.31,9551.68,-0.31,523.28,0.05,3139.68,0.31
189,Exit Short,Short Close,2023-11-14 13:55,19.33,51759,-517.59,-0.05,12691.36,-0.05,3105.54,0.31,1552.77,0.16
189,Entry Short,Short,2023-11-14 13:25,19.32,51759,-517.59,-0.05,12691.36,-0.05,3105.54,0.31,1552.77,0.16
188,Exit Short,Short Close,2023-11-14 13:15,19.35,51759,-1035.18,-0.1,13208.95,-0.1,0,0,1035.18,0.1
188,Entry Short,Short,2023-11-14 13:10,19.33,51759,-1035.18,-0.1,13208.95,-0.1,0,0,1035.18,0.1
187,Exit Short,Short-Stop Loss/TP,2023-11-14 13:00,19.38,51759,-3105.54,-0.31,14244.13,-0.31,0,0,3105.54,0.31
187,Entry Short,Short,2023-11-14 13:00,19.32,51759,-3105.54,-0.31,14244.13,-0.31,0,0,3105.54,0.31
186,Exit Short,Short-Stop Loss/TP,2023-11-14 12:40,19.40,51813,-5181.30,-0.52,17349.67,-0.51,2590.65,0.26,5181.30,0.52
186,Entry Short,Short,2023-11-14 12:25,19.30,51813,-5181.30,-0.52,17349.67,-0.51,2590.65,0.26,5181.30,0.52
185,Exit Short,Short-Stop Loss/TP,2023-11-14 09:45,19.14,52603,-6838.39,-0.68,22530.97,-0.66,2630.15,0.26,6838.39,0.68
185,Entry Short,Short,2023-11-14 09:35,19.01,52603,-6838.39,-0.68,22530.97,-0.66,2630.15,0.26,6838.39,0.68
184,Exit Short,Short Close,2023-11-13 14:45,19.59,51177,-2558.85,-0.26,29369.36,-0.25,511.77,0.05,4605.93,0.46
184,Entry Short,Short,2023-11-13 13:50,19.54,51177,-2558.85,-0.26,29369.36,-0.25,511.77,0.05,4605.93,0.46
183,Exit Short,Short-Stop Loss/TP,2023-11-13 11:20,19.62,50454,10595.34,1.06,31928.21,1.04,10595.34,1.06,5045.40,0.5
183,Entry Short,Short,2023-11-13 10:15,19.83,50454,10595.34,1.06,31928.21,1.04,10595.34,1.06,5045.40,0.5
182,Exit Short,Short-Stop Loss/TP,2023-11-10 15:25,19.84,50632,-4556.88,-0.46,21332.87,-0.44,0,0,4556.88,0.46
182,Entry Short,Short,2023-11-10 15:20,19.75,50632,-4556.88,-0.46,21332.87,-0.44,0,0,4556.88,0.46
181,Exit Short,Short Close,2023-11-10 14:35,19.87,50466,-3027.96,-0.3,25889.75,-0.29,504.66,0.05,3027.96,0.3
181,Entry Short,Short,2023-11-10 14:25,19.81,50466,-3027.96,-0.3,25889.75,-0.29,504.66,0.05,3027.96,0.3
180,Exit Short,Short Close,2023-11-09 12:35,19.99,50037,-500.37,-0.05,28917.71,-0.05,5504.07,0.55,2501.85,0.25
180,Entry Short,Short,2023-11-09 11:50,19.98,50037,-500.37,-0.05,28917.71,-0.05,5504.07,0.55,2501.85,0.25
179,Exit Short,Short-Stop Loss/TP,2023-11-09 11:40,20.09,50050,-5505.50,-0.55,29418.08,-0.53,0,0,5505.50,0.55
179,Entry Short,Short,2023-11-09 11:10,19.98,50050,-5505.50,-0.55,29418.08,-0.53,0,0,5505.50,0.55
178,Exit Short,Short-Stop Loss/TP,2023-11-09 09:30,19.78,49900,12974.00,1.3,34923.58,1.27,12974.00,1.3,998.00,0.1
178,Entry Short,Short,2023-11-08 15:25,20.04,49900,12974.00,1.3,34923.58,1.27,12974.00,1.3,998.00,0.1
177,Exit Short,Short Close,2023-11-08 13:15,20.24,49333,1479.99,0.15,21949.58,0.15,5919.96,0.59,2466.65,0.25
177,Entry Short,Short,2023-11-08 12:45,20.27,49333,1479.99,0.15,21949.58,0.15,5919.96,0.59,2466.65,0.25
176,Exit Short,Short Close,2023-11-08 10:30,20.15,49776,-3484.32,-0.35,20469.59,-0.34,3982.08,0.4,4977.60,0.5
176,Entry Short,Short,2023-11-08 09:35,20.08,49776,-3484.32,-0.35,20469.59,-0.34,3982.08,0.4,4977.60,0.5
175,Exit Short,Short-Stop Loss/TP,2023-11-07 15:55,20.40,49176,-3442.32,-0.34,23953.91,-0.34,1967.04,0.2,3442.32,0.34
175,Entry Short,Short,2023-11-07 15:45,20.33,49176,-3442.32,-0.34,23953.91,-0.34,1967.04,0.2,3442.32,0.34
174,Exit Short,Short Close,2023-11-07 14:55,20.36,49140,-491.40,-0.05,27396.23,-0.05,3931.20,0.39,982.80,0.1
174,Entry Short,Short,2023-11-07 14:20,20.35,49140,-491.40,-0.05,27396.23,-0.05,3931.20,0.39,982.80,0.1
173,Exit Short,Short Close,2023-11-07 14:15,20.40,49067,-981.34,-0.1,27887.63,-0.1,2453.35,0.25,2453.35,0.25
173,Entry Short,Short,2023-11-07 13:05,20.38,49067,-981.34,-0.1,27887.63,-0.1,2453.35,0.25,2453.35,0.25
172,Exit Short,Short Close,2023-11-06 14:55,20.70,48053,5285.83,0.53,28868.97,0.52,6727.42,0.67,480.53,0.05
172,Entry Short,Short,2023-11-06 14:30,20.81,48053,5285.83,0.53,28868.97,0.52,6727.42,0.67,480.53,0.05
171,Exit Short,Short-Stop Loss/TP,2023-11-06 14:05,20.91,47915,-1437.45,-0.14,23583.14,-0.14,0,0,1437.45,0.14
